filename,origsum,scalsum,sfactor
RASS-Cnt_Broad_grp11148.0.fits,111274.71521365791,111236.9644933951,0.9884523596010709
RASS-Cnt_Broad_grp11149.0.fits,80008.50560271951,79955.72717717821,0.9260923026238286
RASS-Cnt_Broad_grp11150.0.fits,81830.14204162853,81401.33698180469,0.9947397971178046
RASS-Cnt_Broad_grp1115.0.fits,82239.61818236056,81962.81564275737,0.9139408246131192
RASS-Cnt_Broad_grp11151.0.fits,96195.22425533598,95614.32518716146,0.9054530415542168
RASS-Cnt_Broad_grp11152.0.fits,75018.13951782811,74766.96143555849,0.9686657357402946
RASS-Cnt_Broad_grp11153.0.fits,70526.41203958873,70428.24208127052,0.9576965290535475
RASS-Cnt_Broad_grp11154.0.fits,104037.17113708961,103817.79553234692,0.9347698904497992
RASS-Cnt_Broad_grp11155.0.fits,64546.16028176568,64314.64732093992,0.8529428535823294
RASS-Cnt_Broad_grp11156.0.fits,77969.54096382685,77739.24944545807,0.9702442618514054
RASS-Cnt_Broad_grp11157.0.fits,103666.8996595578,103310.35237317765,0.9277728421044177
RASS-Cnt_Broad_grp11158.0.fits,97609.28677838767,97183.89981689956,0.9238510228969211
RASS-Cnt_Broad_grp11159.0.fits,107777.09046369039,107616.11857571495,0.9460161883935744
RASS-Cnt_Broad_grp11160.0.fits,67927.3450691535,67835.61880284287,0.9419787219678715
RASS-Cnt_Broad_grp1116.0.fits,65534.32657126234,65106.97288395724,0.9249390367991969
RASS-Cnt_Broad_grp11161.0.fits,117988.59367241738,117596.17523410305,0.9938756631900936
RASS-Cnt_Broad_grp11162.0.fits,94960.42489631154,94709.2099681494,0.895673160167336
RASS-Cnt_Broad_grp11163.0.fits,102644.71237469958,102253.20606256239,0.9199835318246319
RASS-Cnt_Broad_grp11164.0.fits,64441.05334002845,64032.93914415315,0.905074616253012
RASS-Cnt_Broad_grp11165.0.fits,99626.45521539626,98924.48675009389,0.9058543368540831
RASS-Cnt_Broad_grp11166.0.fits,105270.22845100916,104776.88053760448,0.9671243887777778
RASS-Cnt_Broad_grp11167.0.fits,85536.79970965123,85064.29448577386,0.9050013998058902
RASS-Cnt_Broad_grp11168.0.fits,89879.7979857192,89475.44816760285,0.9256860922141902
RASS-Cnt_Broad_grp11169.0.fits,92563.27795233433,91958.41888563726,0.9447553074096386
RASS-Cnt_Broad_grp11170.0.fits,102046.74555459572,101777.62567716057,0.9309653706465862
RASS-Cnt_Broad_grp1117.0.fits,53307.14043700461,52904.1156276404,0.8980321112491807
RASS-Cnt_Broad_grp11171.0.fits,86676.6451891811,86560.64115365836,0.887276282089692
RASS-Cnt_Broad_grp11172.0.fits,94122.20353145567,93833.85481556618,0.9741285483828648
RASS-Cnt_Broad_grp11173.0.fits,91532.135194503,90911.44225936462,0.9562736046492638
RASS-Cnt_Broad_grp11174.0.fits,93726.39719970153,93345.32023582447,0.9431097890562249
RASS-Cnt_Broad_grp11175.0.fits,92694.40374375423,92645.44646289184,0.965115298823293
RASS-Cnt_Broad_grp11176.0.fits,65521.490625356084,65325.84401467376,0.9781947586773763
RASS-Cnt_Broad_grp11177.0.fits,83451.41506167139,82799.20973464166,0.8704775139799197
RASS-Cnt_Broad_grp11178.0.fits,65272.76928668175,65131.93469114498,0.7821753388496775
RASS-Cnt_Broad_grp11179.0.fits,78272.79842108568,77955.18043462675,0.87853550691834
RASS-Cnt_Broad_grp11180.0.fits,95525.06148780977,95424.54334192794,0.969264655643909
RASS-Cnt_Broad_grp1118.0.fits,42628.15916851893,42297.63153819034,0.6548821954484604
RASS-Cnt_Broad_grp11181.0.fits,86779.86535530793,86226.07989939951,0.8894902207402946
RASS-Cnt_Broad_grp11182.0.fits,87841.21377109548,87476.01877227618,0.9356617110736278
RASS-Cnt_Broad_grp11183.0.fits,91320.2773084102,91054.18285131303,0.9076263403668006
RASS-Cnt_Broad_grp11184.0.fits,107737.7413943206,107204.81746259108,0.9750782578647925
RASS-Cnt_Broad_grp11185.0.fits,107450.69464319451,106820.94671983007,0.9916014638366801
RASS-Cnt_Broad_grp11186.0.fits,91243.8369732925,90837.53465335755,0.9021047022838019
RASS-Cnt_Broad_grp11187.0.fits,104275.1702339756,103497.33727510781,0.9683718438527443
RASS-Cnt_Broad_grp11188.0.fits,105855.9497534962,105482.72284761087,0.9743144994257028
RASS-Cnt_Broad_grp11189.0.fits,97961.72566697568,97189.00990183273,0.925452109398929
RASS-Cnt_Broad_grp11190.0.fits,78293.31774618158,77959.0615100523,0.7575891301405622
RASS-Cnt_Broad_grp1119.0.fits,13412.468024301786,13292.582984078432,0.5488147539986613
RASS-Cnt_Broad_grp11191.0.fits,81817.53887582249,81567.15407894498,0.7728840645555555
RASS-Cnt_Broad_grp11192.0.fits,108694.64670042176,107943.5028444214,0.9568212470870147
RASS-Cnt_Broad_grp11193.0.fits,94113.06422575972,93532.2522163739,0.8504991768045516
RASS-Cnt_Broad_grp11194.0.fits,83247.73955345529,82796.45635524769,0.8497883277844711
RASS-Cnt_Broad_grp11195.0.fits,82024.05900012895,81781.38864795108,0.9388224175006693
RASS-Cnt_Broad_grp11196.0.fits,64042.32099961913,63878.39485363509,0.8682327383493976
RASS-Cnt_Broad_grp11197.0.fits,68974.56675013334,68736.52977343136,0.9115761753373495
RASS-Cnt_Broad_grp11198.0.fits,64139.61608871924,63678.87700296214,0.8462730169477912
RASS-Cnt_Broad_grp11199.0.fits,82854.28176240584,82598.36899109426,0.9896639553574298
RASS-Cnt_Broad_grp11200.0.fits,56065.195267979994,55794.54167425096,0.8458628992530122
RASS-Cnt_Broad_grp1120.0.fits,58709.07128148148,58296.277582842486,0.9171352074966534
RASS-Cnt_Broad_grp11201.0.fits,53228.09919022121,53101.94720698147,0.8291040822597056
RASS-Cnt_Broad_grp11202.0.fits,56108.02270464316,56057.80990015291,0.9730228437443105
RASS-Cnt_Broad_grp11203.0.fits,88072.54277911004,87961.95143855416,0.9106688137041499
RASS-Cnt_Broad_grp11204.0.fits,97530.67308878784,96815.5123368443,0.9405934879585007
RASS-Cnt_Broad_grp11205.0.fits,96675.14391158061,96541.89963932007,0.8992159127603747
RASS-Cnt_Broad_grp11206.0.fits,114751.09367318683,114608.03605577079,0.9850846488835342
RASS-Cnt_Broad_grp11207.0.fits,117429.54004926501,116675.38824374814,0.9960569478005354
RASS-Cnt_Broad_grp11208.0.fits,109852.40410778957,109627.59726607901,0.973875357910308
RASS-Cnt_Broad_grp11209.0.fits,104273.4565389991,104123.83204575251,0.9109525553493976
RASS-Cnt_Broad_grp112.0.fits,53525.98444717964,53440.310716265056,0.8796299141160394
RASS-Cnt_Broad_grp11210.0.fits,104077.18111871387,104033.78664420007,0.9729075470950469
RASS-Cnt_Broad_grp1121.0.fits,64799.26357625552,64480.12686647354,0.9318684080414414
RASS-Cnt_Broad_grp11211.0.fits,78821.91273212024,78479.32551091343,0.9726254037670684
RASS-Cnt_Broad_grp11212.0.fits,106385.71410257478,106382.44568928443,0.9609563952824632
RASS-Cnt_Broad_grp11213.0.fits,84968.62274880639,84597.89554263082,0.9178631149330656
RASS-Cnt_Broad_grp11214.0.fits,98833.27556151613,98321.96692325847,0.8693605165207497
RASS-Cnt_Broad_grp11215.0.fits,105851.01073964461,105648.47180417377,0.9385716033547523
RASS-Cnt_Broad_grp11216.0.fits,98075.36711208007,97810.90125858253,0.9504577285528781
RASS-Cnt_Broad_grp11217.0.fits,65750.3294734991,65535.71015913106,0.8396385542168674
RASS-Cnt_Broad_grp11218.0.fits,80082.5319727034,80021.9580077219,0.8323715513614458
RASS-Cnt_Broad_grp11219.0.fits,81845.68290403477,81726.21865357104,0.9733485026144578
RASS-Cnt_Broad_grp11220.0.fits,105541.85180457513,105126.68332805144,0.9569321396398929
RASS-Cnt_Broad_grp1122.0.fits,61296.70550565751,61241.60274699998,0.9105620895972064
RASS-Cnt_Broad_grp11221.0.fits,42822.30355962333,42687.712117051626,0.9822744310575637
RASS-Cnt_Broad_grp11222.0.fits,60346.04208319259,59974.55484778933,0.9011258366800534
RASS-Cnt_Broad_grp11223.0.fits,63972.75573656229,63666.97866225104,0.9319678714859437
RASS-Cnt_Broad_grp11224.0.fits,83067.30362190428,82650.61130749634,0.9988527443105757
RASS-Cnt_Broad_grp11225.0.fits,83714.79576060717,83602.7823841378,0.9968567603748325
RASS-Cnt_Broad_grp11226.0.fits,35188.53983493329,35123.2633795075,0.8406638109043055
RASS-Cnt_Broad_grp11227.0.fits,17344.897173339574,17226.488587875392,0.3547068273092369
RASS-Cnt_Broad_grp11228.0.fits,83435.73055033032,83037.45118687226,0.9397047155207497
RASS-Cnt_Broad_grp11229.0.fits,50382.83083054612,50146.77254555162,0.8515153949129852
RASS-Cnt_Broad_grp11230.0.fits,95369.29601607325,94899.2997522309,0.9910468540829986
RASS-Cnt_Broad_grp1123.0.fits,85044.07525458252,85009.69689504143,0.7774532702195449
RASS-Cnt_Broad_grp11231.0.fits,61242.74682334828,60958.8278351959,0.9982797858099062
RASS-Cnt_Broad_grp11232.0.fits,66078.33539953434,65848.62968835779,0.9508232931726905
RASS-Cnt_Broad_grp11233.0.fits,98198.98495764469,97670.8700740334,0.983161272437751
RASS-Cnt_Broad_grp11234.0.fits,59145.60621388278,58921.07214368496,0.9589825970548864
RASS-Cnt_Broad_grp11235.0.fits,48955.25726126244,48947.73349708821,0.9961686746987951
RASS-Cnt_Broad_grp11236.0.fits,73336.35787988304,73008.11099167718,0.859335876832664
RASS-Cnt_Broad_grp11237.0.fits,74285.57116797808,74207.54603330491,0.9966372155287818
RASS-Cnt_Broad_grp11238.0.fits,57872.045162682574,57492.31672791804,0.9602008032128514
RASS-Cnt_Broad_grp11239.0.fits,70208.80697669562,70095.37290125612,0.8561968533493975
RASS-Cnt_Broad_grp11240.0.fits,54603.54619470118,54450.37061982647,0.9936506024096385
RASS-Cnt_Broad_grp1124.0.fits,45166.86533449647,45057.32518354489,0.5417301400214191
RASS-Cnt_Broad_grp11241.0.fits,87666.42435912964,87474.98882152524,0.99319812583668
RASS-Cnt_Broad_grp11242.0.fits,127833.43435063967,127108.57767050959,0.9995060240963856
RASS-Cnt_Broad_grp11243.0.fits,79703.52945530969,79384.17463102737,0.8945030097523428
RASS-Cnt_Broad_grp11244.0.fits,52049.656349990546,52024.12928439135,0.9963373493975903
RASS-Cnt_Broad_grp11245.0.fits,55693.57304400822,55372.402674183395,0.9124096385542169
RASS-Cnt_Broad_grp11246.0.fits,51379.68278278242,51256.36489433825,0.8213253012048192
RASS-Cnt_Broad_grp11247.0.fits,61468.38494601894,61444.43193321939,0.9767001338688085
RASS-Cnt_Broad_grp11248.0.fits,57552.66447270969,57195.70798413936,0.940508701472557
RASS-Cnt_Broad_grp11249.0.fits,15736.35287800775,15683.403446630202,0.4832417006136331
RASS-Cnt_Broad_grp11250.0.fits,101224.58890942231,100840.29549373372,0.9708563394966531
RASS-Cnt_Broad_grp1125.0.fits,100971.07997077188,100415.73599644541,0.8109484675078834
RASS-Cnt_Broad_grp11251.0.fits,107791.05897300798,107352.88383980464,0.9983203796680052
RASS-Cnt_Broad_grp11252.0.fits,59677.421186241394,59434.88704435989,0.9119353469451137
RASS-Cnt_Broad_grp11253.0.fits,101324.12833864155,100815.09492448528,0.9907444291753682
RASS-Cnt_Broad_grp11254.0.fits,95596.93875254129,95150.27614273652,0.9592287581941099
RASS-Cnt_Broad_grp11255.0.fits,93289.99603985688,92755.26715770505,0.9443064306572958
RASS-Cnt_Broad_grp11256.0.fits,101342.41165378108,100811.75535308218,0.9908411227028111
RASS-Cnt_Broad_grp11257.0.fits,60992.18850892871,60607.53992380319,0.8426764545314591
RASS-Cnt_Broad_grp11258.0.fits,98729.03313810323,98608.1378967226,0.9693776346331995
RASS-Cnt_Broad_grp11259.0.fits,79064.25892050868,79059.2036448786,0.9570459486171352
RASS-Cnt_Broad_grp11260.0.fits,82198.57681408033,81551.73544297769,0.9606432468701471
RASS-Cnt_Broad_grp1126.0.fits,45855.089050319824,45574.01529122173,0.842616093326994
RASS-Cnt_Broad_grp11261.0.fits,93218.24985234617,93217.09909456554,0.9609425027563588
RASS-Cnt_Broad_grp11262.0.fits,93563.52921556028,93194.05179473078,0.8966161952583667
RASS-Cnt_Broad_grp11263.0.fits,90833.86515162735,90486.49258557914,0.8769091056184739
RASS-Cnt_Broad_grp11264.0.fits,28954.46745207692,28731.857234420775,0.7800536153132529
RASS-Cnt_Broad_grp11265.0.fits,19438.396812963427,19421.035681652364,0.6174476872008032
RASS-Cnt_Broad_grp11266.0.fits,27708.19698155955,27517.336377111184,0.8657063947041499
RASS-Cnt_Broad_grp11267.0.fits,39077.42286498966,38959.12189724805,0.8141190542985273
RASS-Cnt_Broad_grp11268.0.fits,13814.208635359833,13702.604870608853,0.5616448043440428
RASS-Cnt_Broad_grp11269.0.fits,41955.2650811621,41726.58398914167,0.8071699934564924
RASS-Cnt_Broad_grp11270.0.fits,23694.048178811558,23596.09029917781,0.7907180544538154
RASS-Cnt_Broad_grp1127.0.fits,75302.97791196697,74797.01629961173,0.7840829986613118
RASS-Cnt_Broad_grp11271.0.fits,41323.47666443253,41000.506147263746,0.9526050035020079
RASS-Cnt_Broad_grp11272.0.fits,21786.082115825997,21796.097111963856,0.6524604526720214
RASS-Cnt_Broad_grp11273.0.fits,11164.384716899422,11081.972118878053,0.5018611402556894
RASS-Cnt_Broad_grp11274.0.fits,21145.765770441965,21049.672740296945,0.6399077250870147
RASS-Cnt_Broad_grp11275.0.fits,27559.520791208583,27414.27576819426,0.7655508018099063
RASS-Cnt_Broad_grp11276.0.fits,32754.008906647367,32671.28313824048,0.7747326196385542
RASS-Cnt_Broad_grp11277.0.fits,45344.410591204156,45138.462447617494,0.9827137548473894
RASS-Cnt_Broad_grp11278.0.fits,37682.7153872716,37673.45774864228,0.9219952846854083
RASS-Cnt_Broad_grp11279.0.fits,35764.939460326874,35560.525713701965,0.8967252439277108
RASS-Cnt_Broad_grp11280.0.fits,40858.5831679968,40563.8838877043,0.9562151622115129
RASS-Cnt_Broad_grp1128.0.fits,63610.51630742904,63271.55503715762,0.9320786081149545
RASS-Cnt_Broad_grp11281.0.fits,32303.783149172923,32270.165430438927,0.8833587929732262
RASS-Cnt_Broad_grp11282.0.fits,19946.232956911754,19806.138595062617,0.7873089962503348
RASS-Cnt_Broad_grp11283.0.fits,17988.952343590623,17888.194044726715,0.6191974777911646
RASS-Cnt_Broad_grp11284.0.fits,27181.45047329216,27108.994840801806,0.7765585147362783
RASS-Cnt_Broad_grp11285.0.fits,78378.52397455186,77952.41696459436,0.9244122708393575
RASS-Cnt_Broad_grp11286.0.fits,78109.64981675537,77656.25383760796,0.8893011596024097
RASS-Cnt_Broad_grp11287.0.fits,11392.483112944507,11243.345811532045,0.49945649263721553
RASS-Cnt_Broad_grp11288.0.fits,76803.94222001375,76467.94623500282,0.9022173140963855
RASS-Cnt_Broad_grp11289.0.fits,75920.9294948078,75836.24806940548,0.8989351624524764
RASS-Cnt_Broad_grp11290.0.fits,76508.2634744254,76217.61269778796,0.902234761858099
RASS-Cnt_Broad_grp1129.0.fits,66170.7085222399,65797.52706625462,0.7365900913293173
RASS-Cnt_Broad_grp11291.0.fits,48707.78040731412,48503.097110802264,0.7223209052543509
RASS-Cnt_Broad_grp11292.0.fits,74875.37471168085,74515.48224020183,0.9160634927737615
RASS-Cnt_Broad_grp11293.0.fits,79541.78112773303,79117.31290274054,0.9281763288567605
RASS-Cnt_Broad_grp11294.0.fits,85517.94014886743,85163.18913149647,0.9274425977751003
RASS-Cnt_Broad_grp11295.0.fits,76877.11474764885,76312.3210122678,0.9054493114939759
RASS-Cnt_Broad_grp11296.0.fits,64970.84072230358,64701.64602892704,0.8376456977965193
RASS-Cnt_Broad_grp11297.0.fits,102695.96975753225,102449.19143338059,0.9974301693065596
RASS-Cnt_Broad_grp11298.0.fits,45240.835540123575,45038.25442945522,0.6441277807095048
RASS-Cnt_Broad_grp11299.0.fits,35653.592538297205,35497.4152460909,0.8183057011365462
RASS-Cnt_Broad_grp11300.0.fits,26162.20108887948,26122.572480501174,0.48867569692101737
RASS-Cnt_Broad_grp1130.0.fits,81747.90010037234,81308.87530717731,0.7636728712249677
RASS-Cnt_Broad_grp11301.0.fits,36080.83000105547,35973.03867599546,0.9271080072369479
RASS-Cnt_Broad_grp11302.0.fits,29588.956195428105,29449.845119126196,0.8066637492838018
RASS-Cnt_Broad_grp11303.0.fits,23083.148339310996,22934.83359097774,0.8305273533078982
RASS-Cnt_Broad_grp11304.0.fits,58337.4039617566,58100.53838660651,0.8492119095100402
RASS-Cnt_Broad_grp11305.0.fits,35231.22018896043,35000.02125081511,0.5660874084310575
RASS-Cnt_Broad_grp11306.0.fits,68309.23556126675,67801.37218063066,0.8660862671124497
RASS-Cnt_Broad_grp11307.0.fits,25747.57295521174,25534.688384892586,0.8473095200669344
RASS-Cnt_Broad_grp11308.0.fits,101453.64672244345,101106.48518672229,0.9312054108915662
RASS-Cnt_Broad_grp11309.0.fits,61381.32136505162,61236.918790071955,0.7021277164511378
RASS-Cnt_Broad_grp113.0.fits,66761.7585464087,66357.05887137137,0.9208940793708167
RASS-Cnt_Broad_grp11310.0.fits,35514.76907287765,35393.84497400301,0.6571794352597056
RASS-Cnt_Broad_grp1131.0.fits,70179.67048072626,69816.12157730627,0.7363318538621151
RASS-Cnt_Broad_grp11311.0.fits,55552.09373808734,55303.17613873645,0.7065510564029451
RASS-Cnt_Broad_grp11312.0.fits,46662.76899450201,46387.289925079014,0.5663831441137887
RASS-Cnt_Broad_grp11313.0.fits,65710.63762861336,65426.0445202911,0.7283159156318608
RASS-Cnt_Broad_grp11314.0.fits,63218.27196165212,62805.38038900992,0.7135583818808567
RASS-Cnt_Broad_grp11315.0.fits,36660.07072502966,36534.351338245055,0.5790997830803213
RASS-Cnt_Broad_grp11316.0.fits,76571.52380458474,76074.42979602628,0.9369170124926371
RASS-Cnt_Broad_grp11317.0.fits,62010.93634932854,61928.65231406118,0.8521097807737616
RASS-Cnt_Broad_grp11318.0.fits,95399.14387960489,94906.65868365114,0.97888590365328
RASS-Cnt_Broad_grp11319.0.fits,91776.44897930381,91458.77683598874,0.9664319084672021
RASS-Cnt_Broad_grp11320.0.fits,96345.81093450634,96125.43086921486,0.9503120282543507
RASS-Cnt_Broad_grp1132.0.fits,121452.98326989927,120728.98084440996,0.9835364301461651
RASS-Cnt_Broad_grp11321.0.fits,95405.7688762029,95019.18471446747,0.9804015799745649
RASS-Cnt_Broad_grp11322.0.fits,69127.35790558477,68968.83245521791,0.8447082201767069
RASS-Cnt_Broad_grp11323.0.fits,93358.25602970929,92678.11320660051,0.9209966342248995
RASS-Cnt_Broad_grp11324.0.fits,84310.94730470821,84027.11710776575,0.9234301394605087
RASS-Cnt_Broad_grp11325.0.fits,86523.58774662555,86195.26245140232,0.935205872519411
RASS-Cnt_Broad_grp11326.0.fits,94840.8482574373,94586.20031908547,0.8472599075850067
RASS-Cnt_Broad_grp11327.0.fits,80550.99061752146,80272.60311960387,0.9077379455542168
RASS-Cnt_Broad_grp11328.0.fits,57268.05265814579,57003.2269291251,0.826329368957162
RASS-Cnt_Broad_grp11329.0.fits,14851.541027880494,14865.521508963455,0.42033936104283803
RASS-Cnt_Broad_grp11330.0.fits,79276.5884578278,79019.3727812963,0.9193727044765729
RASS-Cnt_Broad_grp1133.0.fits,115760.36169868096,114909.11989293237,0.9841269205140561
RASS-Cnt_Broad_grp11331.0.fits,75711.95928931258,75329.26738362551,0.9005945297817938
RASS-Cnt_Broad_grp11333.0.fits,88150.40645287716,87736.76482342854,0.9515590033453815
RASS-Cnt_Broad_grp11334.0.fits,92484.86173968484,92074.75945976067,0.9374152621298528
RASS-Cnt_Broad_grp11335.0.fits,131508.6715592018,130998.27595364337,0.9865981667028113
RASS-Cnt_Broad_grp11336.0.fits,93859.56005687435,93568.14559696347,0.9232773126265059
RASS-Cnt_Broad_grp11337.0.fits,90243.78957673452,90125.1302851231,0.9733406384069611
RASS-Cnt_Broad_grp11338.0.fits,79443.67708146025,79397.36744237559,0.9065167791124497
RASS-Cnt_Broad_grp11339.0.fits,78151.14420260258,77634.0204916491,0.8976358371392235
RASS-Cnt_Broad_grp11340.0.fits,98070.87208718198,97460.04279657282,0.9837493317590362
RASS-Cnt_Broad_grp1134.0.fits,62020.15254145961,61646.761503715315,0.9205976656592137
RASS-Cnt_Broad_grp11341.0.fits,47572.38971347477,47463.006312788755,0.8408500025354753
RASS-Cnt_Broad_grp11342.0.fits,72788.37134553639,72336.6377111807,0.9993047993761714
RASS-Cnt_Broad_grp11343.0.fits,61505.460269466035,61336.60565858352,0.9583228618500669
RASS-Cnt_Broad_grp11344.0.fits,42313.75781476979,42207.01953039039,0.7743896840267738
RASS-Cnt_Broad_grp11345.0.fits,59682.230814160524,59257.28149081525,0.9096475244190094
RASS-Cnt_Broad_grp11346.0.fits,57902.911839941895,57536.37020591285,0.8504550380548863
RASS-Cnt_Broad_grp11347.0.fits,66375.96246924366,66242.50445052987,0.9267036834966532
RASS-Cnt_Broad_grp11348.0.fits,45279.46886865656,45061.450097330046,0.7677750587242302
RASS-Cnt_Broad_grp11349.0.fits,74305.79006713702,74112.6583940154,0.938845162287818
RASS-Cnt_Broad_grp11350.0.fits,73037.14738860977,72769.19847756356,0.9549193288259705
RASS-Cnt_Broad_grp1135.0.fits,63666.67362827552,63415.09198837936,0.9098901442650603
RASS-Cnt_Broad_grp11351.0.fits,53149.2743233785,52931.727555281504,0.8103809581726908
RASS-Cnt_Broad_grp11352.0.fits,55944.988318849486,55655.16014774684,0.8356473782503347
RASS-Cnt_Broad_grp11353.0.fits,66385.87084704165,66351.71180515527,0.9416890940910309
RASS-Cnt_Broad_grp11354.0.fits,65503.878248261084,65190.01404955899,0.9596003789116466
RASS-Cnt_Broad_grp11355.0.fits,50956.586666177405,50900.7158964102,0.836513064776439
RASS-Cnt_Broad_grp11356.0.fits,54374.66589228764,54253.066076925075,0.6961642947362785
RASS-Cnt_Broad_grp11357.0.fits,71840.20095760461,71667.92866328718,0.8917490181097724
RASS-Cnt_Broad_grp11358.0.fits,84379.0624541462,83875.34557264461,0.9599695409745648
RASS-Cnt_Broad_grp11359.0.fits,60173.413928942464,59630.205630470664,0.8155554414323963
RASS-Cnt_Broad_grp11360.0.fits,74358.01467895825,74066.20708902678,0.9038639170923694
RASS-Cnt_Broad_grp1136.0.fits,65854.4270839657,65575.86252267356,0.9315370255039731
RASS-Cnt_Broad_grp11361.0.fits,69085.33420268398,68894.03898582437,0.8764245933306559
RASS-Cnt_Broad_grp11362.0.fits,63354.386889311114,63115.38568258396,0.737587289772423
RASS-Cnt_Broad_grp11363.0.fits,69358.0690481496,69135.82796911025,0.77107367045917
RASS-Cnt_Broad_grp11364.0.fits,60614.9809037971,60323.12267174671,0.8220578174136547
RASS-Cnt_Broad_grp11365.0.fits,87330.08211008653,86967.27755085769,0.974769314781794
RASS-Cnt_Broad_grp11366.0.fits,11640.404527347193,11589.102310757407,0.3446250686425702
RASS-Cnt_Broad_grp11367.0.fits,85983.48314921583,85562.9980691498,0.9045940487871486
RASS-Cnt_Broad_grp11368.0.fits,72382.64480869677,71785.74157270665,0.9009957789518073
RASS-Cnt_Broad_grp11369.0.fits,76453.02296917963,76397.49228356701,0.9182805305983934
RASS-Cnt_Broad_grp11370.0.fits,79260.84533361568,78686.74142275748,0.9135512816291833
RASS-Cnt_Broad_grp1137.0.fits,62653.278647267354,62174.27147989983,0.9214056224899598
RASS-Cnt_Broad_grp11371.0.fits,16145.386043022327,16243.918786232052,0.4259695127536814
RASS-Cnt_Broad_grp11372.0.fits,68016.37644242155,67776.491476398,0.8745739346492636
RASS-Cnt_Broad_grp11373.0.fits,69286.82825741146,69006.96037413146,0.8727841560937081
RASS-Cnt_Broad_grp11374.0.fits,75363.67433206197,75247.94836291525,0.9029652355354753
RASS-Cnt_Broad_grp11375.0.fits,77228.43279267086,76952.0960672655,0.9138403521097725
RASS-Cnt_Broad_grp11376.0.fits,75577.44214264503,75256.27629351446,0.8929998013159304
RASS-Cnt_Broad_grp11377.0.fits,79245.8050423146,78783.69241005731,0.9130013557269077
RASS-Cnt_Broad_grp11378.0.fits,77008.44120121191,76411.60786489953,0.8901146720481927
RASS-Cnt_Broad_grp11380.0.fits,63345.38454749416,63277.73632020282,0.9067947343038822
RASS-Cnt_Broad_grp1138.0.fits,103152.16238284677,102826.51109657653,0.927353456552878
RASS-Cnt_Broad_grp11381.0.fits,41797.52616201168,41601.2861737022,0.7323788487282463
RASS-Cnt_Broad_grp11382.0.fits,74585.05901187728,74264.52366071938,0.9081729032985275
RASS-Cnt_Broad_grp11383.0.fits,92951.40792467704,92867.61432593265,0.9808980345863454
RASS-Cnt_Broad_grp11384.0.fits,81400.07686328734,81206.57981274374,0.8800001386024097
RASS-Cnt_Broad_grp11385.0.fits,82430.91483831512,82067.49665912615,0.9239502375528782
RASS-Cnt_Broad_grp11386.0.fits,51151.24862379515,50930.673677999584,0.6731980129210174
RASS-Cnt_Broad_grp11387.0.fits,49088.552802744816,48800.87953724098,0.8904634915729587
RASS-Cnt_Broad_grp11388.0.fits,72446.32261988553,72309.1199219756,0.875844982412316
RASS-Cnt_Broad_grp11390.0.fits,87700.78403336748,87516.51032333626,0.891568451519411
RASS-Cnt_Broad_grp1139.0.fits,32783.805394408875,32655.145939408987,0.5148820295046854
RASS-Cnt_Broad_grp11391.0.fits,32173.205512565306,31915.557523162814,0.6077923416605066
RASS-Cnt_Broad_grp11393.0.fits,87838.24522812826,87382.30086717359,0.9206404815220883
RASS-Cnt_Broad_grp11394.0.fits,72651.42478938357,72333.99122032074,0.89642660245917
RASS-Cnt_Broad_grp11395.0.fits,48658.37631928566,48548.926683113714,0.7294581805702532
RASS-Cnt_Broad_grp11397.0.fits,46827.50611392707,46572.52561503419,0.7180117102128514
RASS-Cnt_Broad_grp11398.0.fits,55183.337890795396,55165.90528202278,0.7657491935127175
RASS-Cnt_Broad_grp11399.0.fits,83738.11187324858,83197.49028507617,0.928539478188755
RASS-Cnt_Broad_grp11400.0.fits,90455.91440654595,90128.6303487989,0.9939408971485943
RASS-Cnt_Broad_grp1140.0.fits,19460.420021125676,19445.09161788905,0.35170050435526695
RASS-Cnt_Broad_grp11401.0.fits,76221.77768643232,75908.05028161895,0.8573537003199464
RASS-Cnt_Broad_grp11402.0.fits,72377.38619302392,72136.06932931772,0.8880692842128515
RASS-Cnt_Broad_grp11403.0.fits,68091.92280531953,67826.60183768494,0.8415226320682732
RASS-Cnt_Broad_grp11404.0.fits,79533.25664614231,78930.17411531281,0.9442524836171352
RASS-Cnt_Broad_grp11405.0.fits,80570.26429792627,80431.01197695531,0.9149493128875502
RASS-Cnt_Broad_grp11406.0.fits,59708.537492485884,59437.78991193295,0.8100964756064257
RASS-Cnt_Broad_grp11407.0.fits,70099.00209432286,69897.3903990792,0.8802505572583669
RASS-Cnt_Broad_grp11408.0.fits,25946.2344880271,25863.383123460666,0.5359220690562249
RASS-Cnt_Broad_grp11409.0.fits,83333.12308184836,82926.06536906218,0.941312575871486
RASS-Cnt_Broad_grp114.0.fits,66190.12233374568,66131.40855718715,0.930142829029451
RASS-Cnt_Broad_grp11410.0.fits,75222.77764786292,74996.11487590929,0.8980496647630521
RASS-Cnt_Broad_grp1141.0.fits,90918.27834609605,90691.6695647803,0.8878292347670449
RASS-Cnt_Broad_grp11411.0.fits,116413.24937342595,115655.40616076102,0.9366764669879518
RASS-Cnt_Broad_grp11412.0.fits,33780.60121589845,33633.54904811313,0.6164387151793842
RASS-Cnt_Broad_grp11414.0.fits,82648.39482302361,82146.72617780561,0.9480871247215529
RASS-Cnt_Broad_grp11415.0.fits,77253.03386853979,77128.71194638232,0.9031010294899597
