id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,image
3,168.0,131.0,0.4060982347234012,1.1671685121943281e-06,0.0,25,0.0,0.02388336249617818,1.116182201860166,-0.11933773292798738,59
1,264.0,43.00000000000001,0.42992001029485005,8.43931647758201e-09,0.0,25,0.0,0.01691675378437055,1.1829739043758145,-0.18243791120933148,62
2,61.0,68.0,0.4299200102948502,-4.505642669886704e-07,0.0,25,0.0,0.02357503504295242,1.6485817318169218,-0.5427762076290564,62
3,279.0,141.0,0.4060982347234009,1.3808220104853842e-06,0.0,25,0.0,0.030181992069121342,1.3499642371749794,-0.32580565863882827,62
4,125.0,227.0,0.4060982347234011,7.516039595464867e-17,0.0,25,0.0,0.03353076946825555,1.4997465880793808,-0.4400447064787521,62
1,206.0,67.0,0.4299200102948498,2.3697366088171096e-06,1.8560773074253604e-15,25,0.0,0.02387823279000178,1.7122860040474006,-0.5839407670993033,65
2,48.0,247.0,0.4299200102948498,-9.8391278216546e-17,0.0,25,0.0,0.026253038537993257,1.8825811293348873,-0.6868842527040907,65
1,116.0,103.0,0.4299200102948502,-4.36122019966803e-07,0.0,25,0.0,0.018261799160639094,1.3303143187930748,-0.3098856640522961,67
2,45.00000000000001,135.0,0.39546730331763175,8.913912550637164e-17,0.0,25,0.0,0.03326012166818161,1.022305058796792,-0.023951274680515375,67
3,221.0,195.0,0.40609823472340134,-1.0228716562750232e-06,-4.978565966048891e-15,25,0.0,0.02615399736416272,1.2186107523407406,-0.21466251444332718,67
1,227.0,145.0,0.40609823472340123,-7.47622022422027e-07,0.0,25,0.0,0.025029156233750537,1.229281005830381,-0.22412792798861644,70
2,21.000000000000004,264.0,0.42992001029484966,-2.1943377762102316e-06,0.0,25,0.0,0.020960927214533756,1.6095305532547186,-0.5167480629672306,70
1,182.0,91.0,0.4060982347234009,-4.905648360043577e-07,0.0,25,0.0,0.030181992069121342,1.3222660487411784,-0.3032971172147688,73
1,42.0,115.0,0.4299200102948501,6.809320844000002e-07,0.0,25,0.0,0.01794845951189162,1.241318844245727,-0.23470837097292618,75
2,241.0,120.0,0.4060982347234007,8.771360995366885e-07,0.0,25,0.0,0.025496099381701543,1.12783648242823,-0.1306153467981684,75
3,158.0,157.0,0.42992001029485,-5.81293402643083e-10,0.0,25,0.0,0.0203942846719088,1.4104725735030008,-0.37341161440267445,75
4,48.0,245.0,0.4299200102948499,4.94803736361182e-16,0.0,25,0.0,0.023491769019730043,1.6246951750671768,-0.526929726818921,75
1,68.0,50.0,0.4299200102948498,-4.2462352363461807e-07,0.0,25,0.0,0.027321469456143922,2.0216935629910147,-0.7642883207838446,78
2,70.99999999131026,62.000005452905995,0.4299185963047531,8.699264577296994e-05,-1.2414344513818029e-05,25,0.0,0.01909367526861475,1.4128744371751092,-0.3752589190144977,78
3,24.000000000000004,156.0,0.4060982347234007,-3.315934012225388e-07,0.0,25,0.0,0.027472105706456043,1.3002278084357561,-0.2850486255343236,78
1,211.0,232.0,0.3954673033176306,-4.424930790188578e-08,0.0,25,0.0,0.033619005729828746,1.0011992117229456,-0.0013012475049923454,81
2,186.0,239.0,0.4299200102948504,-2.844035826552212e-06,0.0,25,0.0,0.020853136803076287,1.4718415310719486,-0.41965263321393165,81
1,179.0,36.00000000000001,0.42992001029484983,0.0,0.0,25,0.0,0.01401389412052408,1.0526951830250806,-0.05575658918337004,83
2,97.0,66.0,0.40609823472340084,-1.2178505769896368e-06,0.0,25,0.0,0.025592288594798708,1.2296150070237613,-0.22442288734307475,83
3,132.0,169.0,0.4299200102948499,6.539572066256882e-07,0.0,25,0.0,0.023491769019730043,1.7646538410469188,-0.6166488144409639,83
1,255.0,56.0,0.4060982347234007,4.950651778240721e-07,0.0,25,0.0,0.027472105706456043,1.2634872764638767,-0.25392718214289833,86
2,254.0,87.0,0.4299200102948502,1.2626303794252656e-08,0.0,25,0.0,0.02357503504295242,1.6951769724443757,-0.5730376105424387,86
3,29.000000000000004,145.0,0.3954673033176306,8.818756222486102e-17,0.0,25,0.0,0.033619005729828746,1.0199844135162215,-0.021483838288085942,86
4,156.0,245.0,0.4299200102948498,2.664469131937758e-16,0.0,25,0.0,0.029083504716110244,2.091266773640104,-0.8010235934379312,86
1,171.0,68.0,0.4299200102948502,1.5445180278108605e-06,0.0,25,0.0,0.018261799160639094,1.3048596214513986,-0.2889094805108458,89
2,103.0,70.0,0.42992001029485,6.247258712018475e-07,0.0,25,0.0,0.02162578543954044,1.5452264015174046,-0.47248029957402354,89
3,237.0,250.0,0.4060982347234009,-1.1097306716076728e-06,-8.800274341501318e-15,25,0.0,0.022194092382886884,1.014317331272943,-0.01543461545344502,89
4,254.6564594989097,276.0014411875917,0.43564431381995655,0.2198546952797579,0.3332728358988142,25,0.0,0.019786787191111186,1.618811850930605,-0.5229909377404584,89
1,63.0,64.0,0.4060982347234009,5.786686014746759e-07,0.0,25,0.0,0.025769598914065273,1.2441654229526058,-0.2371953188517258,91
1,214.0,53.0,0.42992001029485005,-2.1654360948099971e-16,0.0,25,0.0,0.023857273137843815,1.816698042340495,-0.6482068704947543,94
